machineid,datasetid,queryid,compilerid,layoutid,implementationid,timeid,runtime
3,0,1,1,9999,2,31,1.104329
3,0,1,1,2,2,31,0.931965
3,0,1,1,2,2,31,0.931717
3,0,1,1,2,2,31,0.931825
3,0,1,1,2,2,31,0.931669
3,0,1,1,2,2,31,0.931711
3,0,1,1,3,2,31,1.371087
3,0,1,1,3,2,31,1.371154
3,0,1,1,3,2,31,1.371016
3,0,1,1,3,2,31,1.371014
3,0,1,1,3,2,31,1.370983
3,0,1,1,4,2,31,1.276916
3,0,1,1,4,2,31,1.276846
3,0,1,1,4,2,31,1.276912
3,0,1,1,4,2,31,1.276855
3,0,1,1,4,2,31,1.276842
3,0,1,1,5,2,31,1.284723
3,0,1,1,5,2,31,1.277914
3,0,1,1,5,2,31,1.278109
3,0,1,1,5,2,31,1.27771
3,0,1,1,5,2,31,1.277976
3,0,1,1,6,2,31,1.277027
3,0,1,1,6,2,31,1.276928
3,0,1,1,6,2,31,1.276836
3,0,1,1,6,2,31,1.276946
3,0,1,1,6,2,31,1.27694
3,0,1,1,7,2,31,1.274416
3,0,1,1,7,2,31,1.274105
3,0,1,1,7,2,31,1.27422
3,0,1,1,7,2,31,1.274268
3,0,1,1,7,2,31,1.274167
3,0,1,1,8,2,31,1.156166
3,0,1,1,8,2,31,1.149817
3,0,1,1,8,2,31,1.149635
3,0,1,1,8,2,31,1.149593
3,0,1,1,8,2,31,1.149539
3,0,1,1,9,2,31,1.371317
3,0,1,1,9,2,31,1.371232
3,0,1,1,9,2,31,1.371205
3,0,1,1,9,2,31,1.371144
3,0,1,1,9,2,31,1.368373
3,0,1,1,10,2,31,1.496937
3,0,1,1,10,2,31,1.489293
3,0,1,1,10,2,31,1.489117
3,0,1,1,10,2,31,1.489004
3,0,1,1,10,2,31,1.489043
3,0,1,1,11,2,31,1.557225
3,0,1,1,11,2,31,1.557191
3,0,1,1,11,2,31,1.557109
3,0,1,1,11,2,31,1.557096
3,0,1,1,11,2,31,1.557222
3,0,1,1,12,2,31,1.565359
3,0,1,1,12,2,31,1.565029
3,0,1,1,12,2,31,1.565077
3,0,1,1,12,2,31,1.565201
3,0,1,1,12,2,31,1.565186
3,0,1,1,13,2,31,1.234374
3,0,1,1,13,2,31,1.234286
3,0,1,1,13,2,31,1.234618
3,0,1,1,13,2,31,1.234384
3,0,1,1,13,2,31,1.234576
3,0,1,1,9999,3,31,3.004241
3,0,1,1,9999,3,31,3.00401
3,0,1,1,9999,3,31,3.003991
3,0,1,1,9999,3,31,3.004138
3,0,1,1,9999,3,31,3.003965
3,0,1,1,2,3,31,4.877747
3,0,1,1,2,3,31,4.66788
3,0,1,1,2,3,31,4.689856
3,0,1,1,2,3,31,4.643281
3,0,1,1,2,3,31,4.735009
3,0,1,1,3,3,31,2.324482
3,0,1,1,3,3,31,2.324248
3,0,1,1,3,3,31,2.324329
3,0,1,1,3,3,31,2.324347
3,0,1,1,3,3,31,2.324238
3,0,1,1,4,3,31,1.772611
3,0,1,1,4,3,31,1.772394
3,0,1,1,4,3,31,1.772481
3,0,1,1,4,3,31,1.772489
3,0,1,1,4,3,31,1.772449
3,0,1,1,5,3,31,1.883604
3,0,1,1,5,3,31,1.883431
3,0,1,1,5,3,31,1.883474
3,0,1,1,5,3,31,1.883345
3,0,1,1,5,3,31,1.883362
3,0,1,1,6,3,31,1.68476
3,0,1,1,6,3,31,1.684554
3,0,1,1,6,3,31,1.684717
3,0,1,1,6,3,31,1.684446
3,0,1,1,6,3,31,1.684499
3,0,1,1,7,3,31,1.651342
3,0,1,1,7,3,31,1.650963
3,0,1,1,7,3,31,1.650997
3,0,1,1,7,3,31,1.651219
3,0,1,1,7,3,31,1.651106
3,0,1,1,8,3,31,1.637872
3,0,1,1,8,3,31,1.637763
3,0,1,1,8,3,31,1.637664
3,0,1,1,8,3,31,1.637693
3,0,1,1,8,3,31,1.637817
3,0,1,1,9,3,31,1.719697
3,0,1,1,9,3,31,1.719609
3,0,1,1,9,3,31,1.71948
3,0,1,1,9,3,31,1.719384
3,0,1,1,9,3,31,1.719529
3,0,1,1,10,3,31,1.74759
3,0,1,1,10,3,31,1.747335
3,0,1,1,10,3,31,1.747161
3,0,1,1,10,3,31,1.7472
3,0,1,1,10,3,31,1.747127
3,0,1,1,11,3,31,1.849928
3,0,1,1,11,3,31,1.85051
3,0,1,1,11,3,31,1.849452
3,0,1,1,11,3,31,1.850275
3,0,1,1,11,3,31,1.850375
3,0,1,1,12,3,31,1.74879
3,0,1,1,12,3,31,1.748686
3,0,1,1,12,3,31,1.748717
3,0,1,1,12,3,31,1.7488
3,0,1,1,12,3,31,1.749298
3,0,1,1,13,3,31,1.573146
3,0,1,1,13,3,31,1.572819
3,0,1,1,13,3,31,1.57292
3,0,1,1,13,3,31,1.572915
3,0,1,1,13,3,31,1.572896
3,1,1,1,9999,2,31,0.622147
3,1,1,1,9999,2,31,0.622031
3,1,1,1,9999,2,31,0.621886
3,1,1,1,9999,2,31,0.621727
3,1,1,1,9999,2,31,0.626016
3,1,1,1,2,2,31,0.625122
3,1,1,1,2,2,31,0.624524
3,1,1,1,2,2,31,0.624744
3,1,1,1,2,2,31,0.624481
3,1,1,1,2,2,31,0.624625
3,1,1,1,3,2,31,0.650458
3,1,1,1,3,2,31,0.64999
3,1,1,1,3,2,31,0.649882
3,1,1,1,3,2,31,0.649983
3,1,1,1,3,2,31,0.649864
3,1,1,1,4,2,31,0.648526
3,1,1,1,4,2,31,0.643506
3,1,1,1,4,2,31,0.643047
3,1,1,1,4,2,31,0.643112
3,1,1,1,4,2,31,0.64307
3,1,1,1,5,2,31,0.656904
3,1,1,1,5,2,31,0.65679
3,1,1,1,5,2,31,0.656581
3,1,1,1,5,2,31,0.656685
3,1,1,1,5,2,31,0.660882
3,1,1,1,6,2,31,0.667269
3,1,1,1,6,2,31,0.667028
3,1,1,1,6,2,31,0.66699
3,1,1,1,6,2,31,0.666828
3,1,1,1,6,2,31,0.6668
3,1,1,1,7,2,31,0.861086
3,1,1,1,7,2,31,0.860871
3,1,1,1,7,2,31,0.861015
3,1,1,1,7,2,31,0.860909
3,1,1,1,7,2,31,0.860755
3,1,1,1,8,2,31,1.06376
3,1,1,1,8,2,31,1.063593
3,1,1,1,8,2,31,1.063522
3,1,1,1,8,2,31,1.063383
3,1,1,1,8,2,31,1.063457
3,1,1,1,9,2,31,1.064127
3,1,1,1,9,2,31,1.063635
3,1,1,1,9,2,31,1.063725
3,1,1,1,9,2,31,1.063729
3,1,1,1,9,2,31,1.063699
3,1,1,1,10,2,31,1.095731
3,1,1,1,10,2,31,1.095371
3,1,1,1,10,2,31,1.095325
3,1,1,1,10,2,31,1.09536
3,1,1,1,10,2,31,1.095319
3,1,1,1,11,2,31,0.827586
3,1,1,1,11,2,31,0.82742
3,1,1,1,11,2,31,0.827541
3,1,1,1,11,2,31,0.827483
3,1,1,1,11,2,31,0.827547
3,1,1,1,12,2,31,0.827794
3,1,1,1,12,2,31,0.83269
3,1,1,1,12,2,31,0.826668
3,1,1,1,12,2,31,0.827011
3,1,1,1,12,2,31,0.826982
3,1,1,1,13,2,31,0.830626
3,1,1,1,13,2,31,0.829977
3,1,1,1,13,2,31,0.829845
3,1,1,1,13,2,31,0.834308
3,1,1,1,13,2,31,0.828743
3,1,1,1,9999,3,31,0.744811
3,1,1,1,9999,3,31,0.744721
3,1,1,1,9999,3,31,0.744828
3,1,1,1,9999,3,31,0.7446
3,1,1,1,9999,3,31,0.7448
3,1,1,1,2,3,31,0.752395
3,1,1,1,2,3,31,0.752021
3,1,1,1,2,3,31,0.752221
3,1,1,1,2,3,31,0.751874
3,1,1,1,2,3,31,0.751951
3,1,1,1,3,3,31,0.63709
3,1,1,1,3,3,31,0.636521
3,1,1,1,3,3,31,0.636489
3,1,1,1,3,3,31,0.63638
3,1,1,1,3,3,31,0.636417
3,1,1,1,4,3,31,0.629844
3,1,1,1,4,3,31,0.629583
3,1,1,1,4,3,31,0.634493
3,1,1,1,4,3,31,0.629351
3,1,1,1,4,3,31,0.628918
3,1,1,1,5,3,31,0.656006
3,1,1,1,5,3,31,0.655568
3,1,1,1,5,3,31,0.655701
3,1,1,1,5,3,31,0.655713
3,1,1,1,5,3,31,0.655517
3,1,1,1,6,3,31,0.648039
3,1,1,1,6,3,31,0.647607
3,1,1,1,6,3,31,0.647569
3,1,1,1,6,3,31,0.647616
3,1,1,1,6,3,31,0.647632
3,1,1,1,7,3,31,0.829342
3,1,1,1,7,3,31,0.829195
3,1,1,1,7,3,31,0.829223
3,1,1,1,7,3,31,0.829201
3,1,1,1,7,3,31,0.829256
3,1,1,1,8,3,31,1.069068
3,1,1,1,8,3,31,1.063544
3,1,1,1,8,3,31,1.063476
3,1,1,1,8,3,31,1.063591
3,1,1,1,8,3,31,1.063524
3,1,1,1,9,3,31,1.068824
3,1,1,1,9,3,31,1.063589
3,1,1,1,9,3,31,1.063595
3,1,1,1,9,3,31,1.063575
3,1,1,1,9,3,31,1.063713
3,1,1,1,10,3,31,1.117029
3,1,1,1,10,3,31,1.121711
3,1,1,1,10,3,31,1.116603
3,1,1,1,10,3,31,1.116428
3,1,1,1,10,3,31,1.116383
3,1,1,1,11,3,31,0.832921
3,1,1,1,11,3,31,0.836995
3,1,1,1,11,3,31,0.831334
3,1,1,1,11,3,31,0.831993
3,1,1,1,11,3,31,0.832159
3,1,1,1,12,3,31,0.831284
3,1,1,1,12,3,31,0.831037
3,1,1,1,12,3,31,0.830915
3,1,1,1,12,3,31,0.835349
3,1,1,1,12,3,31,0.829644
3,1,1,1,13,3,31,0.83134
3,1,1,1,13,3,31,0.831124
3,1,1,1,13,3,31,0.830986
3,1,1,1,13,3,31,0.830833
3,1,1,1,13,3,31,0.835555
3,2,1,1,9999,2,31,0.603982
3,2,1,1,9999,2,31,0.603833
3,2,1,1,9999,2,31,0.603688
3,2,1,1,9999,2,31,0.603525
3,2,1,1,9999,2,31,0.603721
3,2,1,1,2,2,31,0.605298
3,2,1,1,2,2,31,0.604789
3,2,1,1,2,2,31,0.604755
3,2,1,1,2,2,31,0.604982
3,2,1,1,2,2,31,0.604723
3,2,1,1,3,2,31,0.607691
3,2,1,1,3,2,31,0.607437
3,2,1,1,3,2,31,0.60735
3,2,1,1,3,2,31,0.60729
3,2,1,1,3,2,31,0.607271
3,2,1,1,4,2,31,0.616524
3,2,1,1,4,2,31,0.620299
3,2,1,1,4,2,31,0.615733
3,2,1,1,4,2,31,0.615323
3,2,1,1,4,2,31,0.615297
3,2,1,1,5,2,31,0.610664
3,2,1,1,5,2,31,0.610322
3,2,1,1,5,2,31,0.610475
3,2,1,1,5,2,31,0.610223
3,2,1,1,5,2,31,0.610279
3,2,1,1,6,2,31,0.714869
3,2,1,1,6,2,31,0.714799
3,2,1,1,6,2,31,0.714602
3,2,1,1,6,2,31,0.714545
3,2,1,1,6,2,31,0.714517
3,2,1,1,7,2,31,0.70557
3,2,1,1,7,2,31,0.699948
3,2,1,1,7,2,31,0.699689
3,2,1,1,7,2,31,0.699826
3,2,1,1,7,2,31,0.699538
3,2,1,1,8,2,31,0.787332
3,2,1,1,8,2,31,0.782727
3,2,1,1,8,2,31,0.782912
3,2,1,1,8,2,31,0.787265
3,2,1,1,8,2,31,0.782613
3,2,1,1,9,2,31,0.781742
3,2,1,1,9,2,31,0.781095
3,2,1,1,9,2,31,0.781436
3,2,1,1,9,2,31,0.785739
3,2,1,1,9,2,31,0.781063
3,2,1,1,10,2,31,0.826779
3,2,1,1,10,2,31,0.826599
3,2,1,1,10,2,31,0.826548
3,2,1,1,10,2,31,0.82668
3,2,1,1,10,2,31,0.82658
3,2,1,1,11,2,31,0.829347
3,2,1,1,11,2,31,0.829127
3,2,1,1,11,2,31,0.828962
3,2,1,1,11,2,31,0.829284
3,2,1,1,11,2,31,0.829071
3,2,1,1,12,2,31,0.833054
3,2,1,1,12,2,31,0.837034
3,2,1,1,12,2,31,0.83138
3,2,1,1,12,2,31,0.832155
3,2,1,1,12,2,31,0.832246
3,2,1,1,13,2,31,0.834049
3,2,1,1,13,2,31,0.833303
3,2,1,1,13,2,31,0.833411
3,2,1,1,13,2,31,0.833368
3,2,1,1,13,2,31,0.837429
3,2,1,1,9999,3,31,0.622419
3,2,1,1,9999,3,31,0.622097
3,2,1,1,9999,3,31,0.622133
3,2,1,1,9999,3,31,0.62199
3,2,1,1,9999,3,31,0.622099
3,2,1,1,2,3,31,0.621127
3,2,1,1,2,3,31,0.625058
3,2,1,1,2,3,31,0.620582
3,2,1,1,2,3,31,0.620219
3,2,1,1,2,3,31,0.62035
3,2,1,1,3,3,31,0.611257
3,2,1,1,3,3,31,0.611028
3,2,1,1,3,3,31,0.610778
3,2,1,1,3,3,31,0.610824
3,2,1,1,3,3,31,0.611596
3,2,1,1,4,3,31,0.609546
3,2,1,1,4,3,31,0.609233
3,2,1,1,4,3,31,0.60901
3,2,1,1,4,3,31,0.60925
3,2,1,1,4,3,31,0.609222
3,2,1,1,5,3,31,0.610085
3,2,1,1,5,3,31,0.605387
3,2,1,1,5,3,31,0.604636
3,2,1,1,5,3,31,0.604812
3,2,1,1,5,3,31,0.60464
3,2,1,1,6,3,31,0.705881
3,2,1,1,6,3,31,0.705687
3,2,1,1,6,3,31,0.70567
3,2,1,1,6,3,31,0.705595
3,2,1,1,6,3,31,0.705703
3,2,1,1,7,3,31,0.697215
3,2,1,1,7,3,31,0.697022
3,2,1,1,7,3,31,0.697024
3,2,1,1,7,3,31,0.696992
3,2,1,1,7,3,31,0.697183
3,2,1,1,8,3,31,0.773167
3,2,1,1,8,3,31,0.772904
3,2,1,1,8,3,31,0.772988
3,2,1,1,8,3,31,0.772846
3,2,1,1,8,3,31,0.772851
3,2,1,1,9,3,31,0.791822
3,2,1,1,9,3,31,0.7968
3,2,1,1,9,3,31,0.791157
3,2,1,1,9,3,31,0.791155
3,2,1,1,9,3,31,0.790846
3,2,1,1,10,3,31,0.836339
3,2,1,1,10,3,31,0.835941
3,2,1,1,10,3,31,0.836204
3,2,1,1,10,3,31,0.836162
3,2,1,1,10,3,31,0.840079
3,2,1,1,11,3,31,0.832998
3,2,1,1,11,3,31,0.832766
3,2,1,1,11,3,31,0.832831
3,2,1,1,11,3,31,0.832746
3,2,1,1,11,3,31,0.832719
3,2,1,1,12,3,31,0.834013
3,2,1,1,12,3,31,0.833924
3,2,1,1,12,3,31,0.833972
3,2,1,1,12,3,31,0.833598
3,2,1,1,12,3,31,0.833804
3,2,1,1,13,3,31,0.834868
3,2,1,1,13,3,31,0.834951
3,2,1,1,13,3,31,0.834822
3,2,1,1,13,3,31,0.83466
3,2,1,1,13,3,31,0.834796
3,0,0,2,9999,2,32,1.098447
3,0,0,2,9999,2,32,1.098342
3,0,0,2,9999,2,32,1.098245
3,0,0,2,9999,2,32,1.098259
3,0,0,2,9999,2,32,1.098164
3,0,0,2,2,2,32,1.551363
3,0,0,2,2,2,32,1.551261
3,0,0,2,2,2,32,1.551218
3,0,0,2,2,2,32,1.551181
3,0,0,2,2,2,32,1.551165
3,0,0,2,3,2,32,2.037145
3,0,0,2,3,2,32,2.037065
3,0,0,2,3,2,32,2.037019
3,0,0,2,3,2,32,2.037097
3,0,0,2,3,2,32,2.036935
3,0,0,2,4,2,32,3.519706
3,0,0,2,4,2,32,3.519543
3,0,0,2,4,2,32,3.519427
3,0,0,2,4,2,32,3.519869
3,0,0,2,4,2,32,3.519497
3,0,0,2,5,2,32,3.76467
3,0,0,2,5,2,32,3.76747
3,0,0,2,5,2,32,3.76965
3,0,0,2,5,2,32,3.763341
3,0,0,2,5,2,32,3.76377
3,0,0,2,6,2,32,0.745763
3,0,0,2,6,2,32,0.745196
3,0,0,2,6,2,32,0.745126
3,0,0,2,6,2,32,0.745103
3,0,0,2,6,2,32,0.745153
3,0,0,2,7,2,32,0.738122
3,0,0,2,7,2,32,0.738149
3,0,0,2,7,2,32,0.737762
3,0,0,2,7,2,32,0.737972
3,0,0,2,7,2,32,0.73788
3,0,0,2,8,2,32,0.759706
3,0,0,2,8,2,32,0.75903
3,0,0,2,8,2,32,0.759146
3,0,0,2,8,2,32,0.758844
3,0,0,2,8,2,32,0.758782
3,0,0,2,9,2,32,0.931031
3,0,0,2,9,2,32,0.930809
3,0,0,2,9,2,32,0.930785
3,0,0,2,9,2,32,0.930754
3,0,0,2,9,2,32,0.930873
3,0,0,2,10,2,32,1.113093
3,0,0,2,10,2,32,1.112753
3,0,0,2,10,2,32,1.112978
3,0,0,2,10,2,32,1.112917
3,0,0,2,10,2,32,1.113033
3,0,0,2,11,2,32,1.138466
3,0,0,2,11,2,32,1.138243
3,0,0,2,11,2,32,1.138172
3,0,0,2,11,2,32,1.138119
3,0,0,2,11,2,32,1.138304
3,0,0,2,12,2,32,1.163334
3,0,0,2,12,2,32,1.163238
3,0,0,2,12,2,32,1.163114
3,0,0,2,12,2,32,1.163213
3,0,0,2,12,2,32,1.163165
3,0,0,2,13,2,32,0.848405
3,0,0,2,13,2,32,0.842451
3,0,0,2,13,2,32,0.843087
3,0,0,2,13,2,32,0.84322
3,0,0,2,13,2,32,0.842852
3,0,0,2,9999,3,32,7.332767
3,0,0,2,9999,3,32,7.333169
3,0,0,2,9999,3,32,7.33268
3,0,0,2,9999,3,32,7.332678
3,0,0,2,9999,3,32,7.332632
3,0,0,2,2,3,32,5.431026
3,0,0,2,2,3,32,5.431048
3,0,0,2,2,3,32,5.430915
3,0,0,2,2,3,32,5.430948
3,0,0,2,2,3,32,5.431388
3,0,0,2,3,3,32,4.603415
3,0,0,2,3,3,32,4.60312
3,0,0,2,3,3,32,4.603113
3,0,0,2,3,3,32,4.603115
3,0,0,2,3,3,32,4.603186
3,0,0,2,4,3,32,4.251534
3,0,0,2,4,3,32,4.251281
3,0,0,2,4,3,32,4.251254
3,0,0,2,4,3,32,4.251373
3,0,0,2,4,3,32,4.251241
3,0,0,2,5,3,32,4.074692
3,0,0,2,5,3,32,4.074599
3,0,0,2,5,3,32,4.074588
3,0,0,2,5,3,32,4.074668
3,0,0,2,5,3,32,4.074492
3,0,0,2,6,3,32,0.827607
3,0,0,2,6,3,32,0.827231
3,0,0,2,6,3,32,0.827091
3,0,0,2,6,3,32,0.827143
3,0,0,2,6,3,32,0.827132
3,0,0,2,7,3,32,0.731065
3,0,0,2,7,3,32,0.730418
3,0,0,2,7,3,32,0.730402
3,0,0,2,7,3,32,0.730344
3,0,0,2,7,3,32,0.730354
3,0,0,2,8,3,32,0.748968
3,0,0,2,8,3,32,0.748612
3,0,0,2,8,3,32,0.748651
3,0,0,2,8,3,32,0.748588
3,0,0,2,8,3,32,0.74854
3,0,0,2,9,3,32,0.930708
3,0,0,2,9,3,32,0.93046
3,0,0,2,9,3,32,0.930308
3,0,0,2,9,3,32,0.930202
3,0,0,2,9,3,32,0.930266
3,0,0,2,10,3,32,1.119187
3,0,0,2,10,3,32,1.118909
3,0,0,2,10,3,32,1.118967
3,0,0,2,10,3,32,1.11877
3,0,0,2,10,3,32,1.118783
3,0,0,2,11,3,32,1.136919
3,0,0,2,11,3,32,1.136923
3,0,0,2,11,3,32,1.13684
3,0,0,2,11,3,32,1.1369
3,0,0,2,11,3,32,1.137245
3,0,0,2,12,3,32,1.243125
3,0,0,2,12,3,32,1.239058
3,0,0,2,12,3,32,1.238951
3,0,0,2,12,3,32,1.239024
3,0,0,2,12,3,32,1.238964
3,0,0,2,13,3,32,0.877009
3,0,0,2,13,3,32,0.876677
3,0,0,2,13,3,32,0.876862
3,0,0,2,13,3,32,0.876415
3,0,0,2,13,3,32,0.876484
3,1,0,2,9999,2,32,0.669514
3,1,0,2,9999,2,32,0.669006
3,1,0,2,9999,2,32,0.669152
3,1,0,2,9999,2,32,0.669262
3,1,0,2,9999,2,32,0.668995
3,1,0,2,2,2,32,0.670181
3,1,0,2,2,2,32,0.669406
3,1,0,2,2,2,32,0.669555
3,1,0,2,2,2,32,0.669391
3,1,0,2,2,2,32,0.669456
3,1,0,2,3,2,32,0.670391
3,1,0,2,3,2,32,0.665607
3,1,0,2,3,2,32,0.665152
3,1,0,2,3,2,32,0.665012
3,1,0,2,3,2,32,0.665175
3,1,0,2,4,2,32,0.699266
3,1,0,2,4,2,32,0.698806
3,1,0,2,4,2,32,0.698902
3,1,0,2,4,2,32,0.698729
3,1,0,2,4,2,32,0.703691
3,1,0,2,5,2,32,0.662341
3,1,0,2,5,2,32,0.661871
3,1,0,2,5,2,32,0.661933
3,1,0,2,5,2,32,0.661932
3,1,0,2,5,2,32,0.661829
3,1,0,2,6,2,32,0.676798
3,1,0,2,6,2,32,0.676535
3,1,0,2,6,2,32,0.676541
3,1,0,2,6,2,32,0.676506
3,1,0,2,6,2,32,0.676419
3,1,0,2,7,2,32,0.888418
3,1,0,2,7,2,32,0.887861
3,1,0,2,7,2,32,0.887816
3,1,0,2,7,2,32,0.888001
3,1,0,2,7,2,32,0.887822
3,1,0,2,8,2,32,1.123199
3,1,0,2,8,2,32,1.116856
3,1,0,2,8,2,32,1.116687
3,1,0,2,8,2,32,1.116532
3,1,0,2,8,2,32,1.11662
3,1,0,2,9,2,32,1.150524
3,1,0,2,9,2,32,1.145497
3,1,0,2,9,2,32,1.144982
3,1,0,2,9,2,32,1.145121
3,1,0,2,9,2,32,1.145066
3,1,0,2,10,2,32,1.152179
3,1,0,2,10,2,32,1.146111
3,1,0,2,10,2,32,1.14588
3,1,0,2,10,2,32,1.14591
3,1,0,2,10,2,32,1.145798
3,1,0,2,11,2,32,0.868656
3,1,0,2,11,2,32,0.862888
3,1,0,2,11,2,32,0.863659
3,1,0,2,11,2,32,0.863607
3,1,0,2,11,2,32,0.863633
3,1,0,2,12,2,32,0.850135
3,1,0,2,12,2,32,0.853952
3,1,0,2,12,2,32,0.848665
3,1,0,2,12,2,32,0.849283
3,1,0,2,12,2,32,0.849022
3,1,0,2,13,2,32,0.845252
3,1,0,2,13,2,32,0.845271
3,1,0,2,13,2,32,0.850174
3,1,0,2,13,2,32,0.84388
3,1,0,2,13,2,32,0.844534
3,1,0,2,9999,3,32,0.8177
3,1,0,2,9999,3,32,0.817447
3,1,0,2,9999,3,32,0.817484
3,1,0,2,9999,3,32,0.817396
3,1,0,2,9999,3,32,0.817549
3,1,0,2,2,3,32,0.827847
3,1,0,2,2,3,32,0.827646
3,1,0,2,2,3,32,0.827686
3,1,0,2,2,3,32,0.827829
3,1,0,2,2,3,32,0.827806
3,1,0,2,3,3,32,0.676915
3,1,0,2,3,3,32,0.676211
3,1,0,2,3,3,32,0.676202
3,1,0,2,3,3,32,0.676128
3,1,0,2,3,3,32,0.676151
3,1,0,2,4,3,32,0.676599
3,1,0,2,4,3,32,0.671859
3,1,0,2,4,3,32,0.671369
3,1,0,2,4,3,32,0.671332
3,1,0,2,4,3,32,0.67145
3,1,0,2,5,3,32,0.668087
3,1,0,2,5,3,32,0.668241
3,1,0,2,5,3,32,0.667837
3,1,0,2,5,3,32,0.667804
3,1,0,2,5,3,32,0.672659
3,1,0,2,6,3,32,0.676548
3,1,0,2,6,3,32,0.676135
3,1,0,2,6,3,32,0.676165
3,1,0,2,6,3,32,0.675926
3,1,0,2,6,3,32,0.676052
3,1,0,2,7,3,32,0.881884
3,1,0,2,7,3,32,0.881567
3,1,0,2,7,3,32,0.881687
3,1,0,2,7,3,32,0.881677
3,1,0,2,7,3,32,0.881557
3,1,0,2,8,3,32,1.142433
3,1,0,2,8,3,32,1.142346
3,1,0,2,8,3,32,1.142251
3,1,0,2,8,3,32,1.142439
3,1,0,2,8,3,32,1.142279
3,1,0,2,9,3,32,1.145559
3,1,0,2,9,3,32,1.145286
3,1,0,2,9,3,32,1.145314
3,1,0,2,9,3,32,1.145249
3,1,0,2,9,3,32,1.145248
3,1,0,2,10,3,32,1.163565
3,1,0,2,10,3,32,1.163313
3,1,0,2,10,3,32,1.163333
3,1,0,2,10,3,32,1.163286
3,1,0,2,10,3,32,1.163336
3,1,0,2,11,3,32,0.853329
3,1,0,2,11,3,32,0.853256
3,1,0,2,11,3,32,0.853108
3,1,0,2,11,3,32,0.853028
3,1,0,2,11,3,32,0.85332
3,1,0,2,12,3,32,0.843438
3,1,0,2,12,3,32,0.843348
3,1,0,2,12,3,32,0.843392
3,1,0,2,12,3,32,0.843331
3,1,0,2,12,3,32,0.84336
3,1,0,2,13,3,32,0.848098
3,1,0,2,13,3,32,0.841365
3,1,0,2,13,3,32,0.841998
3,1,0,2,13,3,32,0.842135
3,1,0,2,13,3,32,0.841963
3,2,0,2,9999,2,32,0.620906
3,2,0,2,9999,2,32,0.620571
3,2,0,2,9999,2,32,0.62054
3,2,0,2,9999,2,32,0.620505
3,2,0,2,9999,2,32,0.620537
3,2,0,2,2,2,32,0.621108
3,2,0,2,2,2,32,0.628828
3,2,0,2,2,2,32,0.620796
3,2,0,2,2,2,32,0.620243
3,2,0,2,2,2,32,0.620285
3,2,0,2,3,2,32,0.622066
3,2,0,2,3,2,32,0.621761
3,2,0,2,3,2,32,0.621659
3,2,0,2,3,2,32,0.62173
3,2,0,2,3,2,32,0.62177
3,2,0,2,4,2,32,0.647611
3,2,0,2,4,2,32,0.647465
3,2,0,2,4,2,32,0.647215
3,2,0,2,4,2,32,0.649001
3,2,0,2,4,2,32,0.64708
3,2,0,2,5,2,32,1.052862
3,2,0,2,5,2,32,1.059222
3,2,0,2,5,2,32,1.059822
3,2,0,2,5,2,32,1.046053
3,2,0,2,5,2,32,1.052444
3,2,0,2,6,2,32,0.840492
3,2,0,2,6,2,32,0.845553
3,2,0,2,6,2,32,0.839759
3,2,0,2,6,2,32,0.839547
3,2,0,2,6,2,32,0.839595
3,2,0,2,7,2,32,0.945137
3,2,0,2,7,2,32,0.945025
3,2,0,2,7,2,32,0.944905
3,2,0,2,7,2,32,0.950387
3,2,0,2,7,2,32,0.944726
3,2,0,2,8,2,32,0.996232
3,2,0,2,8,2,32,0.995822
3,2,0,2,8,2,32,0.9956
3,2,0,2,8,2,32,0.995688
3,2,0,2,8,2,32,1.000301
3,2,0,2,9,2,32,1.063466
3,2,0,2,9,2,32,1.063361
3,2,0,2,9,2,32,1.063082
3,2,0,2,9,2,32,1.063184
3,2,0,2,9,2,32,1.06313
3,2,0,2,10,2,32,0.821583
3,2,0,2,10,2,32,0.821341
3,2,0,2,10,2,32,0.821107
3,2,0,2,10,2,32,0.821392
3,2,0,2,10,2,32,0.821343
3,2,0,2,11,2,32,0.829807
3,2,0,2,11,2,32,0.829981
3,2,0,2,11,2,32,0.829787
3,2,0,2,11,2,32,0.829449
3,2,0,2,11,2,32,0.829734
3,2,0,2,12,2,32,0.829769
3,2,0,2,12,2,32,0.829491
3,2,0,2,12,2,32,0.829516
3,2,0,2,12,2,32,0.829422
3,2,0,2,12,2,32,0.829471
3,2,0,2,13,2,32,0.833561
3,2,0,2,13,2,32,0.833151
3,2,0,2,13,2,32,0.833234
3,2,0,2,13,2,32,0.837219
3,2,0,2,13,2,32,0.831932
3,2,0,2,9999,3,32,0.626712
3,2,0,2,9999,3,32,0.626319
3,2,0,2,9999,3,32,0.626457
3,2,0,2,9999,3,32,0.626392
3,2,0,2,9999,3,32,0.626277
3,2,0,2,2,3,32,0.644066
3,2,0,2,2,3,32,0.639015
3,2,0,2,2,3,32,0.639175
3,2,0,2,2,3,32,0.639183
3,2,0,2,2,3,32,0.639014
3,2,0,2,3,3,32,0.620248
3,2,0,2,3,3,32,0.619971
3,2,0,2,3,3,32,0.619863
3,2,0,2,3,3,32,0.619865
3,2,0,2,3,3,32,0.619942
3,2,0,2,4,3,32,0.62466
3,2,0,2,4,3,32,0.624261
3,2,0,2,4,3,32,0.624343
3,2,0,2,4,3,32,0.624207
3,2,0,2,4,3,32,0.624224
3,2,0,2,5,3,32,0.639583
