"Machine";"Table schema";"Query";"Compiler";"Opt. level";"Layout name";"Chunk size [tuples]";"Chunk size provided at";"Chunk sizes considered";"ConfIntLow";"ConfIntHigh";"run1";"run2";"run3";"run4";"run5";"Best solution"
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX3";"8";"Runtime";"Powers of 2";1.66082800395216;1.66251279604784;1.661628;1.661683;1.661896;1.661544;1.661601;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX4";"16";"Runtime";"Powers of 2";1.6360405392248;1.7353050607752;1.684991;1.679959;1.690171;1.696634;1.676609;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX5";"32";"Runtime";"Powers of 2";1.61410227143224;1.62330692856776;1.618556;1.619316;1.618971;1.617484;1.619196;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX6";"64";"Runtime";"Powers of 2";1.51726998178313;1.54273001821687;1.531443;1.52648;1.53065;1.530041;1.531386;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX7";"128";"Runtime";"Powers of 2";1.55704880690688;1.56469359309312;1.560657;1.561968;1.560612;1.560614;1.560505;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX8";"256";"Runtime";"Powers of 2";1.65418708877143;1.65498811122857;1.654635;1.654661;1.654578;1.654495;1.654569;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX9";"512";"Runtime";"Powers of 2";1.69127778494643;1.69267621505357;1.692024;1.692067;1.691782;1.692025;1.691987;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX10";"1024";"Runtime";"Powers of 2";1.76063606166752;1.76162633833248;1.761162;1.761161;1.76112;1.761001;1.761212;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX11";"2048";"Runtime";"Powers of 2";1.71402956887412;1.74923123112588;1.736701;1.730428;1.730325;1.730399;1.730299;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX12";"4096";"Runtime";"Powers of 2";1.51207972603002;1.51333667396998;1.512873;1.512672;1.512701;1.512698;1.512597;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX0";"1";"Compile time";"Powers of 2";1.48781330720747;1.48903309279253;1.488483;1.488374;1.488534;1.488443;1.488282;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX1";"2";"Compile time";"Powers of 2";1.27637588213831;1.27804651786169;1.277441;1.277143;1.277203;1.277095;1.277174;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX2";"4";"Compile time";"Powers of 2";1.18036102417148;1.18115377582852;1.180803;1.18083;1.180681;1.180703;1.18077;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX3";"8";"Compile time";"Powers of 2";1.14818460001371;1.15020819998629;1.149487;1.149139;1.149125;1.149103;1.149128;t
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX4";"16";"Compile time";"Powers of 2";1.58835416839743;1.58947583160257;1.589029;1.588975;1.588854;1.588913;1.588804;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX5";"32";"Compile time";"Powers of 2";1.54882073343042;1.55131206656958;1.550377;1.550093;1.549978;1.54983;1.550054;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX6";"64";"Compile time";"Powers of 2";1.49234625106865;1.49400254893135;1.493349;1.493109;1.493025;1.493113;1.493276;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX7";"128";"Compile time";"Powers of 2";1.54039586575213;1.54085573424787;1.540683;1.540615;1.54059;1.54064;1.540601;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX8";"256";"Compile time";"Powers of 2";1.62829925233733;1.62920594766267;1.628868;1.628705;1.628781;1.628717;1.628692;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX9";"512";"Compile time";"Powers of 2";1.67355437939431;1.71233162060569;1.691678;1.698527;1.691593;1.691432;1.691485;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX10";"1024";"Compile time";"Powers of 2";1.75050476674981;1.75282163325019;1.75164;1.751576;1.751648;1.751974;1.751478;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX11";"2048";"Compile time";"Powers of 2";1.70211030136404;1.73633729863596;1.724154;1.718077;1.717948;1.717984;1.717956;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"columnX12";"4096";"Compile time";"Powers of 2";1.48937995081596;1.49056244918404;1.49004;1.490103;1.489924;1.489904;1.489885;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"row";"n/a";"n/a";"n/a";1.48711319722223;1.48994880277777;1.488567;1.488346;1.488418;1.488411;1.488913;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"clang++";"-O3";"column";"n/a";"n/a";"n/a";1.46763444982243;1.46887715017757;1.468264;1.468204;1.468213;1.468173;1.468425;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX0";"1";"Runtime";"Powers of 2";2.54436890011996;2.54622309988004;2.545389;2.545097;2.545175;2.545426;2.545393;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX1";"2";"Runtime";"Powers of 2";2.01461761854533;2.01651918145467;2.015535;2.015591;2.015482;2.015817;2.015417;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX2";"4";"Runtime";"Powers of 2";1.56869650397833;1.57094909602168;1.569771;1.569607;1.570071;1.569731;1.569934;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX3";"8";"Runtime";"Powers of 2";1.32920785620493;1.33049054379507;1.329976;1.329856;1.329879;1.329689;1.329846;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX4";"16";"Runtime";"Powers of 2";1.9243740687346;2.0991339312654;1.992962;2.003426;2.011872;2.023624;2.026886;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX5";"32";"Runtime";"Powers of 2";1.28878162850346;1.28964557149654;1.289245;1.289159;1.289322;1.289174;1.289168;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX6";"64";"Runtime";"Powers of 2";1.27624499810693;1.27763980189307;1.277102;1.276822;1.276964;1.276976;1.276848;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX7";"128";"Runtime";"Powers of 2";1.20220958140325;1.20423121859675;1.203422;1.202985;1.203247;1.203156;1.203292;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX8";"256";"Runtime";"Powers of 2";1.3936279536349;1.3947996463651;1.394285;1.394214;1.394055;1.394285;1.39423;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX9";"512";"Runtime";"Powers of 2";1.48966106051579;1.49160093948421;1.490879;1.490594;1.490491;1.490675;1.490516;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX10";"1024";"Runtime";"Powers of 2";1.54012827319647;1.54245052680353;1.541427;1.541176;1.541534;1.541077;1.541233;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX11";"2048";"Runtime";"Powers of 2";1.550808735456;1.592760864544;1.577828;1.57028;1.570199;1.570354;1.570263;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX12";"4096";"Runtime";"Powers of 2";1.21553438003464;1.21837961996536;1.217205;1.217019;1.216691;1.217126;1.216744;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX0";"1";"Compile time";"Powers of 2";1.10409470558323;1.10555129441677;1.104944;1.104875;1.104632;1.104809;1.104855;t
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX1";"2";"Compile time";"Powers of 2";5.31399326564896;6.44035633435104;5.948782;5.885605;5.781366;5.789108;5.981013;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX2";"4";"Compile time";"Powers of 2";1.48790637194589;1.48903882805411;1.488626;1.488479;1.488401;1.488447;1.48841;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX3";"8";"Compile time";"Powers of 2";1.3707375704653;1.3723888295347;1.371787;1.371582;1.371464;1.371501;1.371482;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX4";"16";"Compile time";"Powers of 2";1.45540887419679;1.49892672580321;1.477498;1.479657;1.475085;1.472428;1.481171;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX5";"32";"Compile time";"Powers of 2";1.31890717221876;1.36063522778124;1.345626;1.339299;1.337587;1.337544;1.3388;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX6";"64";"Compile time";"Powers of 2";1.3502187376334;1.3551244623666;1.35288;1.352475;1.353068;1.352856;1.352079;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX7";"128";"Compile time";"Powers of 2";1.37829102666344;1.37929337333656;1.378803;1.378819;1.378799;1.37866;1.37888;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX8";"256";"Compile time";"Powers of 2";1.48877440407109;1.49046239592891;1.489744;1.489779;1.489542;1.489466;1.489561;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX9";"512";"Compile time";"Powers of 2";1.59423635580547;1.59483804419453;1.594566;1.594541;1.594463;1.594525;1.594591;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX10";"1024";"Compile time";"Powers of 2";1.65265941338821;1.67521938661179;1.667187;1.663106;1.663093;1.663061;1.66325;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX11";"2048";"Compile time";"Powers of 2";1.63663450411708;1.63785749588292;1.637311;1.637326;1.637079;1.637252;1.637262;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"columnX12";"4096";"Compile time";"Powers of 2";1.30328316479089;1.30598083520911;1.304973;1.304664;1.304473;1.304633;1.304417;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"row";"n/a";"n/a";"n/a";1.08483165061777;1.12740594938223;1.105136;1.112226;1.104332;1.104431;1.104469;t
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O1";"column";"n/a";"n/a";"n/a";1.09660377254353;1.09924662745647;1.098139;1.097659;1.098122;1.097941;1.097765;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX0";"1";"Runtime";"Powers of 2";3.71390081694693;3.71580518305307;3.714914;3.714649;3.71485;3.715064;3.714788;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX1";"2";"Runtime";"Powers of 2";2.33451467322479;2.33683972677521;2.335848;2.335853;2.335554;2.335707;2.335424;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX2";"4";"Runtime";"Powers of 2";1.77969183222759;1.78036416777241;1.780102;1.780045;1.780037;1.779999;1.779957;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX3";"8";"Runtime";"Powers of 2";2.41801610717549;2.41929029282451;2.418788;2.418721;2.418542;2.41857;2.418645;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX4";"16";"Runtime";"Powers of 2";2.11276148792042;2.13484611207958;2.1233;2.125613;2.124072;2.12104;2.124994;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX5";"32";"Runtime";"Powers of 2";1.93387365037556;1.93630154962444;1.935057;1.934937;1.934974;1.935426;1.935044;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX6";"64";"Runtime";"Powers of 2";1.8800332727496;1.8825315272504;1.881598;1.881155;1.881079;1.881242;1.881338;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX7";"128";"Runtime";"Powers of 2";1.89294768787036;1.89422511212964;1.893701;1.893538;1.893509;1.89349;1.893694;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX8";"256";"Runtime";"Powers of 2";1.8856161922721;1.9228978077279;1.909627;1.902878;1.902839;1.903001;1.90294;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX9";"512";"Runtime";"Powers of 2";1.92389231833934;1.92689488166066;1.925269;1.925268;1.925133;1.925695;1.925603;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX10";"1024";"Runtime";"Powers of 2";1.96882787550961;1.97153212449039;1.970141;1.97014;1.970552;1.970085;1.969982;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX11";"2048";"Runtime";"Powers of 2";1.91071784723454;1.91190615276546;1.911452;1.911297;1.911183;1.911323;1.911305;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX12";"4096";"Runtime";"Powers of 2";1.7499503033832;1.7929104966168;1.777618;1.769894;1.770009;1.769805;1.769826;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX0";"1";"Compile time";"Powers of 2";1.09030707754564;1.09858052245436;1.094227;1.095575;1.094099;1.093869;1.094449;t
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX1";"2";"Compile time";"Powers of 2";2.98468729946663;2.98611270053337;2.985434;2.985583;2.985288;2.98535;2.985345;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX2";"4";"Compile time";"Powers of 2";2.45193159411382;2.45727520588618;2.454936;2.454284;2.454824;2.454962;2.454011;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX3";"8";"Compile time";"Powers of 2";1.76632555323155;1.76816284676845;1.767402;1.767128;1.767131;1.76715;1.76741;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX4";"16";"Compile time";"Powers of 2";1.94326533037452;1.98113266962548;1.961415;1.95936;1.963444;1.959913;1.966863;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX5";"32";"Compile time";"Powers of 2";1.85911063699723;1.86140736300277;1.860219;1.860131;1.860252;1.860119;1.860574;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX6";"64";"Compile time";"Powers of 2";1.8533210871971;1.8568657128029;1.854925;1.854755;1.855357;1.85501;1.85542;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX7";"128";"Compile time";"Powers of 2";1.84365856087139;1.89403023912861;1.876101;1.867104;1.867004;1.867012;1.867001;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX8";"256";"Compile time";"Powers of 2";1.88524535506045;1.88787824493955;1.886814;1.886768;1.886455;1.886402;1.88637;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX9";"512";"Compile time";"Powers of 2";1.92032067834453;1.92145252165547;1.921003;1.920913;1.920927;1.920812;1.920778;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX10";"1024";"Compile time";"Powers of 2";1.96977164980962;1.97040115019038;1.970108;1.970156;1.970094;1.970041;1.970033;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX11";"2048";"Compile time";"Powers of 2";1.88722575313942;1.93913424686058;1.920657;1.911325;1.911358;1.911385;1.911175;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"columnX12";"4096";"Compile time";"Powers of 2";1.78040831773196;1.78257048226804;1.781526;1.781746;1.781518;1.781356;1.781301;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"column";"n/a";"n/a";"n/a";1.75031170654816;1.75157669345184;1.751007;1.751038;1.750872;1.750802;1.751002;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O2";"row";"n/a";"n/a";"n/a";1.09217300190472;1.09885379809528;1.096;1.095776;1.095924;1.095008;1.094859;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX0";"1";"Runtime";"Powers of 2";3.71363694337258;3.71554945662742;3.714814;3.714681;3.714554;3.714441;3.714476;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX1";"2";"Runtime";"Powers of 2";2.3359999066452;2.3370528933548;2.336651;2.336545;2.336476;2.336535;2.336425;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX2";"4";"Runtime";"Powers of 2";1.7794936742419;1.7813807257581;1.780584;1.780554;1.780498;1.780296;1.780254;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX3";"8";"Runtime";"Powers of 2";2.41805876153187;2.41911283846813;2.418721;2.418587;2.418549;2.418582;2.41849;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX4";"16";"Runtime";"Powers of 2";2.10319563276932;2.14312716723068;2.124888;2.126623;2.120187;2.124803;2.119306;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX5";"32";"Runtime";"Powers of 2";1.93379535036548;1.93645984963452;1.935151;1.935168;1.93541;1.934809;1.9351;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX6";"64";"Runtime";"Powers of 2";1.88052001644624;1.88252958355376;1.881786;1.881509;1.881472;1.881515;1.881342;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX7";"128";"Runtime";"Powers of 2";1.89352460022263;1.89395459977737;1.893795;1.893722;1.893752;1.893713;1.893716;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX8";"256";"Runtime";"Powers of 2";1.90201512122051;1.90395327877949;1.903153;1.903015;1.903097;1.902885;1.902771;f
"Intel Xeon 5150 (Nehalem)";"(char a, char b)";"SELECT SUM(a*b) FROM t";"icpc";"-O3";"columnX9";"512";"Runtime";"Powers of 2";1.92362825090399;1.92556294909601;1.924868;1.92455;1.924513;1.924566;1.924481;f
